id,establecimiento,tipo,calle,altura,piso_dpto,cruce,barrio_localidad,ciudad,partido_comuna,provincia_region,pais,aprobado,observacion,formattedaddress,latitude,longitude,habilitado,confidence,condones,prueba,vacunatorio,ile,infectologia,ssr,es_rapido,tel_distrib,mail_distrib,horario_distrib,responsable_distrib,web_distrib,ubicacion_distrib,comentarios_distrib,tel_testeo,mail_testeo,horario_testeo,responsable_testeo,web_testeo,ubicacion_testeo,observaciones_testeo,tel_vac,mail_vac,horario_vac,responsable_vac,web_vac,ubicacion_vac,comentarios_vac,tel_ile,mail_ile,horario_ile,responsable_ile,web_ile,ubicacion_ile,comentarios_ile,tel_infectologia,mail_infectologia,horario_infectologia,responsable_infectologia,web_infectologia,ubicacion_infectologia,comentarios_infectologia,tel_ssr,mail_ssr,horario_ssr,responsable_ssr,web_ssr,ubicacion_ssr,comentarios_ssr,servicetype_condones,servicetype_prueba,servicetype_mac,servicetype_ile,servicetype_dc,servicetype_ssr,friendly_condones,friendly_prueba,friendly_mac,friendly_ile,friendly_dc,friendly_ssr,uploader_name,uploader_email,uploader_tel
151992,"Establecimiento Asist. Luisa Pedemonte de Pistarini","Centro de salud público","Calle 15",1358,,,,Victorica,Loventué,"La Pampa",Argentina,1,,,-36.2164756,-65.4363863,1,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,Laboratorio,,02338-432000,hospitalluisapistarini@lapampa.gov.ar,,"Dr. Zunnini Dario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152002,"Establecimiento Asistencial Matilde Y Virginia Ghi","Centro de salud público","Mario Escafet",350,,,,"La Maruja",Rancul,"La Pampa",Argentina,1,,,-35.6740803,-64.9418832,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02335-499138,silramos@ive.com.ar,,"Dra. Silvina Ramos Monso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152012,"Establecimiento Asistencial Padre Angel Buodo","Centro de salud público",Moreno,,,"Ruta Nº 152",,"General Acha",Utracán,"La Pampa",Argentina,1,,,-37.3782637,-64.6044588,1,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,Laboratorio,,02952-432083,hospitalpadrebuodo@insert.com.ar,,"Dr Rodrigo Ortiz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152022,"Establecimiento Asistencial Remann Enz","Centro de salud público","Av. Rawson",,,"Av. Sarmiento",,"Intendente Alvear",Chapaleufú,"La Pampa",Argentina,1,,,-35.2339031,-63.5928493,1,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,Laboratorio,,02302-481011,henz@lapampa.gov.ar,,"Dr. Jorge Pascual Abrego",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152032,"Establecimiento Asistencial Virgilio Tedin Uriburu","Centro de salud público",España,1357,,,,Realico,Realicó,"La Pampa",Argentina,1,,,-35.0380173,-64.2465744,1,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,Laboratorio,,02331-462057,hospitalrealico@lapampa.gov.ar,,"Dra. Biodo Patricia Cristina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152042,"Establecimiento Asistencial Wilfrid Baron","Centro de salud público","Don Bosco",994,,,,"Colonia Baron","Quemú Quemú","La Pampa",Argentina,1,,,-36.1515487,-63.853462,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02333-476101,hospitalbaron@yahoo.com.ar,,"Paladini Ariel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152062,"Faculta De Ciencias Exactas. Centro De Estudiantes","Establecimiento educativo","Av. Oriental Del Uruguay",151,,,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.620922,-64.2912369,1,0.5,SI,NO,NO,NO,NO,NO,NO,(02954)42-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152102,"Frida Club",Privado,Alvear,42,,,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.6167124,-64.2907,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152122,"Hospital Gobernador Centeno","Hospital público",17,,,"Calle 108",,"General Pico",Maracó,"La Pampa",Argentina,1,,,-35.6593239,-63.7577887,1,0.5,SI,SI,SI,NO,SI,NO,NO,"(02302) 436148",dcenteno@lapampa.gov.ar,,,,,,"(02302) 436148 ",dcenteno@lapampa.gov.ar,,,,,,"(02302) 436148",dcenteno@lapampa.gov.ar,,"Mario Aymore, Garcia Llerena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152142,"Hospital Dr Alejandro Posadas","Hospital público",Speroni,381,,,,"Bernardo Larroude",Chapaleufú,"La Pampa",Argentina,1,,,-35.0259654,-63.5827442,1,0.5,SI,NO,NO,SI,SI,SI,NO,"(02302) 492106",,"De 6:00 a 22:00 hs","Dr. Mas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02302/492106,,"06 a 22 hs",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152152,"Hospital Catriló","Hospital público","Gral Manuel Belgrano",318,,,,Catrilo,Catriló,"La Pampa",Argentina,-1,,,-36.4045704,-63.4221435,1,0.7,SI,NO,NO,NO,NO,NO,NO,"(02954) 491018",,"24 hs.","Dr. Barbero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152162,"Hospital Comunitario Evita","Hospital público",Ferrando,2295,,,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.6472103,-64.2867603,1,0.9,SI,SI,SI,NO,SI,NO,NO,"(02954) 437-481",,"24 hs.","Dr. Canal",,,,,,,,,Laboratorio,,02954-437481,csevita@lapampa.gov.ar,,"Juan Canal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152172,"Hospital De General Acha","Hospital público","Las Cautivas",67,,,,"General Acha",Utracán,"La Pampa",Argentina,1,,,-37.2838151,-64.5682801,1,0.5,SI,NO,NO,NO,SI,NO,NO,"(02952) 432085",,"24 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152182,"Hospital Dr. Manuel Freire","Hospital público","Primera Junta",158,,,,Guatrache,Guatraché,"La Pampa",Argentina,1,,,-37.666584,-63.533333,1,0.5,SI,NO,NO,NO,SI,NO,NO,"(02924) 492035",,"24 hs.",,,,,"(02924) 492035",,,,,Laboratorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152192,"Hospital De Mauricio Mayer","Hospital público",Kulhaway,95,,,,"Mauricio Mayer",Conhelo,"La Pampa",Argentina,1,,,-36.2085475,-64.0332,1,0.7,SI,NO,NO,NO,SI,NO,NO,"(02333) 492006",,"24 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152202,"Hospital Segundo Taladriz","Hospital público","San Luis",1150,,,,Toay,Toay,"La Pampa",Argentina,1,,,-36.6711383,-64.3807255,1,0.9,NO,SI,SI,NO,SI,NO,NO,,,,,,,,(02954)492005,,,,,Laboratorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152222,"Hospital Pablo Lacoste","Hospital público","Av. Independencia",1534,,,,"Eduardo Castex",Conhelo,"La Pampa",Argentina,1,,,-35.9138467,-64.2904811,1,0.7,SI,SI,NO,NO,SI,NO,NO,"(02334) 452487",,"24 hs.",,,,,,,,,,Laboratorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152242,"Hospital Jacinto Arauz","Hospital público","9 De Julio",214,,,,"Jacinto Arauz",Hucal,"La Pampa",Argentina,-1,,,-38.0842403,-63.4245521,1,0.7,SI,NO,NO,NO,NO,NO,NO,"(02925) 493042",,"24 hs.","Cantidad: 1 Dispenser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152252,"Hospital Lucio Molas","Hospital público","Raúl B. Díaz",,,,,"Santa Rosa","Santa Rosa","La Pampa",Argentina,-1,,,-36.620922,-64.2912369,1,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,(02954)455000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152262,"Hospital Rancul","Hospital público",Maipú,495,"Sala de espera",,,Rancul,Rancul,"La Pampa",Argentina,-1,,,,,1,,SI,NO,NO,NO,NO,NO,NO,"(02331) 498112",,"24 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152282,Inaun,Privado,"Pío XII",,,Varela,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.6330468,-64.2915886,1,0.7,SI,NO,NO,NO,NO,NO,NO,"(02954) 455361",,"De 7:00 a 13:30 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152352,"Centro de Salud Maria Viola","Centro de salud público","Carlos Gardel",,,Castro,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.620922,-64.2912369,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"02954 434566",csaeropuerto@apampa.gov.ar,,"Dra Juarez Marcela",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152382,"Ministerio De Salud La Pampa","Organismo público","9 de Julio",,,González,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.6198884,-64.2964331,1,0.7,SI,NO,NO,NO,NO,NO,NO,,,"De 7:00 a 13:30 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152392,"Pavarotti Club",Privado,"Av. Roca",163,,,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.620922,-64.2912369,1,0.5,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152402,"Centro de Salud Quehue","Centro de salud público","Lorenzo Molina",,,,,Quehue,Utracán,"La Pampa",Argentina,1,,,-37.1218951,-64.5153218,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"02952 499011",centrosanitariofranciscomoneo@lapampa.gov.ar,,"Dr A. Alicia Herrera Lopez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152412,"Radio Siento Rock",Privado,Perú,876,,,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.6289927,-64.2941988,1,0.9,SI,NO,NO,NO,NO,NO,NO,"(02954) 419595",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152432,"Centro de Salud Samuel Halfon","Centro de salud público",4,338,,,,"Embajador Martini",Realicó,"La Pampa",Argentina,1,,,-35.3858223,-64.2841382,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"02335 495025",establesamuelhalfon@hotmail.com,,"Etchart Alfredo Pablo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152442,"Sanatorio Santa Rosa SRL",Privado,"Av. Mitre",188,,,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.6229809,-64.2912954,1,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02954 -457000",sanatorio@cpenet.com.ar,,"Dr. Carlos Lordi",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152452,"Sempre (obra Social Provincial)",Privado,"Av. Roca",129,,,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.620922,-64.2912369,1,0.5,SI,NO,NO,NO,NO,NO,NO,"(02954) 433974",,"De 7:30 a 14:30 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152472,"Teatro Attp",Privado,Bolivia,,,"Dr. José Luro",,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.6291633,-64.2962781,1,0.7,SI,NO,NO,NO,NO,NO,NO,"(02954) 454754",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152482,"Terminal De Omnibus",Privado,Corrientes,,,"Avenida Luro",,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.6198812,-64.2787948,1,0.7,SI,NO,NO,NO,NO,NO,NO,(02954)42-2952,,"24 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152502,"U. 4 Colonia Penal De Santa Rosa","Dependiente de FFAA/Seguridad",Pueyrredón,1099,,,,"Santa Rosa","Santa Rosa","La Pampa",Argentina,-1,,,-36.6167047,-64.2657866,1,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02954-433971,dgau4@spf.gov.ar,,"Dr. Roberto Travaini",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152512,"U13 Carcel De Mujeres","Dependiente de FFAA/Seguridad",Alvear,,,Rivadavia,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.620922,-64.2912369,1,0.5,SI,NO,NO,NO,NO,NO,NO,(02954)43-4312,,"24 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152522,"Unidad 30 Julio Alfonsin","Dependiente de FFAA/Seguridad","Av. Circunvalación",,,,,"Santa Rosa","Santa Rosa","La Pampa",Argentina,-1,,,-36.620922,-64.2912369,1,0.5,SI,NO,NO,NO,NO,NO,NO,43-3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
152532,"Universidad Nacional De La Pampa","Establecimiento educativo","Coronel Gil",353,,,,"Santa Rosa",Capital,"La Pampa",Argentina,1,,,-36.6204407,-64.2899992,1,0.9,SI,NO,NO,NO,NO,NO,NO,"(02954) 42-1452",,"7 a 20 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154302,"Hospital Distrital Jose Francisco De La Vega","Hospital Público",Bazan,,,"Bustos 1",Tama,Tama,"Gral Ángel V. Peñaloza","La Rioja",Argentina,1,,,-30.5098983,-66.5317617,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr. Ruiz Carlos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154422,"Hospital E. Neira","Hospital Público",Arenales,,,,"General Ocampo","Villa Union","General Felipe Varela","La Rioja",Argentina,1,,,-29.3181764,-68.2282932,1,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,"(03825) 429105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154762,"A Mano Sanatorio Privado ",Privado,Gutiérrez,85,,,"San Martín","San Martín","San Martín",Mendoza,Argentina,1,,,-33.0892866,-68.47436619999999,1,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"263 - 4433943",sanatorioprivado@grupoamano.com.ar,,"Dr. Fernando E. Cuartara",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154772,"Área Consejería Y Testeo Del Programa Provincial D","Organismo Público","Godoy Cruz",187,"Manzana 19, al Lado De La Comisaría",España,,"9a. Sección","Ciudad de Mendoza",Mendoza,Argentina,1,,,-32.8836896,-68.8401068,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,,,,,"Centro de Medicina Preventiva CONI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154782,"Boliche Heaven",Privado,"Av. San Martín Y Amigorena",,,,,"9a. Sección","Ciudad de Mendoza",Mendoza,Argentina,1,,,-32.8920051,-68.8382617,1,0.7,SI,NO,NO,NO,NO,NO,NO,,,,"Encargado De Reposición: Integrantes Asoc. Redes Nueva Frontera - Comunidad Gtbl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154792,"Boliche Malake",Privado,,,,,"Vista Flores","Vista Flores",Tunuyán,Mendoza,Argentina,1,,,-33.6509809,-69.1558647,1,0.5,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154802,"Boliche Miro",Privado,"Ejército De Los Andes",656,,,,Tunuyán,Tunuyán,Mendoza,Argentina,1,,,-32.9027852,-68.8367354,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,,"Encargado De Reposición: Integrantes Asoc. Redes Nueva Frontera",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154812,"Boliche Picasso",Privado,"San Martín",335,,,,"9a. Sección","Ciudad de Mendoza",Mendoza,Argentina,1,,,-32.984739,-68.7853789,1,1,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154822,"Boliche Queen",Privado,Mayo,318,,,,Guaymallén,Guaymallén,Mendoza,Argentina,1,,,-32.8975924,-68.8305099,1,1,SI,NO,NO,NO,NO,NO,NO,,,,"Encargado De Reposición: Integrantes Asoc. Redes Nueva Frontera",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154832,"Boliche Tanke",Privado,"San Martín",,,,,Tunuyán,Tunuyán,Mendoza,Argentina,1,,,-33.5785501,-69.0162051,1,0.7,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154842,"Boliche Treinta Y Pico",Privado,Rioja,1349,,,,"9a. Sección","Ciudad de Mendoza",Mendoza,Argentina,1,,,-32.8882323,-68.8355036,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154852,"Boliche Wish",Privado,"San Martín Y Barraquero",,,,,"9a. Sección","Ciudad de Mendoza",Mendoza,Argentina,1,,,-32.9000015,-68.8333511,1,0.5,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154862,"C.A.P.S. 001 Barrio San Martin ","Centro de Salud Público","Cordón Del Plata , Capital",,,,"8a. Sección","8a. Sección","Ciudad de Mendoza",Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4444792",carlo68.deoto@hotmail.com,,"Dr. Carlos De Oto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154882,"C.A.P.S. 003 Florencio P. Casale ","Centro de Salud Público","Ingeniero Krause",,,,Carrodilla,Carrodilla,"Luján De Cuyo",Mendoza,Argentina,1,,,-32.9682236,-68.849553,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4361650",arealujan@hotmail.com,,"Lic. Dina Burrieza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154892,"C.A.P.S. 004 Los Glaciares ","Centro de Salud Público","Iglesias P.",3440,,,"Presidente Sarmiento","Presidente Sarmiento","Godoy Cruz",Mendoza,Argentina,1,,,-32.9218539,-68.8799686,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(0261)  4271064",,,,,,,,,,,,,,"(0261)  4271064",caps04@mendoza.gov.ar,,"Dr. Jorge M. Ghazoul",,,,,,"(0261)  4271064",,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0261)  4271064",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154902,"C.A.P.S. 005 Pascual Lauriente ","Centro de Salud Público","Bandera De Los Andes",6.28,,,"Rodeo De La Cruz","Rodeo De La Cruz",Guaymallén,Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4910322",area-guaymallen@mendoza.gov.ar,,"Dra. Nora Bratt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154912,"C.A.P.S. 006 Barrio Patron Santiago ","Centro de Salud Público","Pedro Del Castillo",5900,,,"Capilla Del Rosario","Capilla Del Rosario",Guaymallén,Mendoza,Argentina,1,,,-32.1333313,-68.2166672,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4263029",area-guaymallen@mendoza.gov.ar,,"Dra. Teresa Sevald",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154922,"C.A.P.S. 007 Andres Bacigalupo ","Centro de Salud Público",Ropolo,,,,"Buena Nueva","Buena Nueva",Guaymallén,Mendoza,Argentina,1,,,-32.902497,-68.75062,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4261171",area-guaymallen@mendoza.gov.ar,,"Dr. Orlando R. Masera",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154932,"C.A.P.S. 008 Barrio Huarpes II","Centro de Salud Público","Baigorria S.",1255,,,"Las Tortugas","Las Tortugas","Godoy Cruz",Mendoza,Argentina,1,,,-32.9568975,-68.84447329999999,1,0.7,SI,NO,SI,SI,NO,SI,NO,"(0261) 4396429",,,,,,,,,,,,,,"(0261) 4396429",caps008@mendoza.gov.ar,,"Dra. Marisa C. Orazi",,,,,,"(0261) 4396429",,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0261) 4396429",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154942,"C.A.P.S. 009 Los Corralitos ","Centro de Salud Público","25 De Mayo , Guaymallén",,,,"Los Corralitos","Los Corralitos",Guaymallén,Mendoza,Argentina,1,,,-32.8833313,-68.6999969,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4820056",area-guaymallen@mendoza.gov.ar,,"Dra. Graciela L. Orlandi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154952,"C.A.P.S. 010 Nueva Ciudad ","Centro de Salud Público",Pringles,2153,,,"Nueva Ciudad",Guaymallén,Guaymallén,Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4311567",area-guaymallen@mendoza.gov.ar,,"Dr. José Saso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154962,"C.A.P.S. 011 Santa Elvira ","Centro de Salud Público","Juan Díaz De Solís",565,,,Dorrego,Dorrego,Guaymallén,Mendoza,Argentina,1,,,-32.9081086,-68.8273078,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4315020",area-guaymallen@mendoza.gov.ar,,"Dr. Santos Cattafi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154972,"C.A.P.S. 012 Bermejo ","Centro de Salud Público","Av. Mathus Hoyos",2980,,,Bermejo,Bermejo,Guaymallén,Mendoza,Argentina,1,,,-32.866111,-68.791944,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4511120",area-guaymallen@mendoza.gov.ar,,"Dr. Ramón Moreno",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154982,"C.A.P.S. 013 Colonia Segovia ","Centro de Salud Público",Cambiaggi,9990,,,"Colonia Segovia","Colonia Segovia",Guaymallén,Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4910645",caps13@mendoza.gov.ar,,"Dra. Gabriela Mariani",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
154992,"C.A.P.S. 014 Pedro Molina","Centro de Salud Público","Granaderos De San Martín",,,"Bolivia, Guaymallén","General Belgrano","General Belgrano",Guaymallén,Mendoza,Argentina,1,,,-32.87131,-68.84541999999999,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4262151",area-guaymallen@mendoza.gov.ar,,"Dr. Luis Lombardo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
155002,"C.A.P.S. 015 Ejercito De Los Andes","Centro de Salud Público","Ingeniero Cipolletti",750,,,Dorrego,Dorrego,Guaymallén,Mendoza,Argentina,1,,,-32.9081086,-68.8273078,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4311918",area-guaymallen@mendoza.gov.ar,,"Dra. Susana Ginestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
155012,"C.A.P.S. 016 Villa Nueva ","Centro de Salud Público",Chile,,,"Alpatacal, Guaymallén","Villa Nueva","Villa Nueva",Guaymallén,Mendoza,Argentina,1,,,-32.90131,-68.7826614,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4261018",area-guaymallen@mendoza.gov.ar,,"Dra. Ester Simón",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
155022,"C.A.P.S. 017 Carlos Evans","Centro de Salud Público","Juan C. Moyano",,,Catamarca,Panquehua,Panquehua,"Las Heras",Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4487662",caps17@mendoza.gov.ar,,"Dra. Miriam B. Ferreyra",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
