establecimiento,tipo,testeo-distribucion,calle,altura,piso_dpto,cruce,,barrio_localidad,partido_comuna_dpto,provincia,web_estab,mail_estab,tel_estab,horario_atencion,responsable,,uc_mail,uc_web,ubicación,Comentarios
AMMAR CAPITAL,,Distribución,Carlos Calvo,2365,1ero,,San Cristóbal,,Ciudad Autónoma de Buenos Aires,,,4308-1001,,,,,,,
ARGENTINA GAY RADIO,,Distribución,Avenida Independencia,2041,12 F,,San Cristóbal,Comuna 3,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ARGENTINA GAY RADIO,Radio,Distribución,Av. Independencia,2041,"12 ""F""",,San Cristóbal,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASAMBLEA BARRIAL DELLEPIANE,,Distribución,Zuviría,4633,,,Villa Lugano,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASAMBLEA COLOR ESPERANZA,,Distribución,Fructuoso Rivera,899,,,Paternal,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASAMBLEA POPULAR DE POMPEYA,,Distribución,Av. La Plata,2241,,,Paternal,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASOC. CIVIL BAJO FLORES,Asociación Civil,Distribución,,,,,Barrio Rivadavia,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASOCIACIÓN BENGHALENSIS,Asociación,Distribución,Leopoldo Marechal,830,,,Villa Crespo,Comuna 15,Ciudad Autónoma de Buenos Aires,,,4982-0199,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN BENGHALENSIS,,Distribución,Av. Leopoldo Marechal,830,,,Villa Crespo,,Ciudad Autónoma de Buenos Aires,,,4982-0199,,,,,,,
ASOCIACION CIVIL ACCION SOLIDARIA,Asociación Civil,Distribución,,,,,Barrio Illia,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASOCIACIÓN CIVIL ACCIÓN SOLIDARIA,Asociación,Distribución,,,,,Barrio Illia,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN CIVIL AMOR AL NIÑO,Asociación,Distribución,,,,,Villa 15 (Ciudad Oculta),Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN CIVIL BAJO FLORES,Asociación,Distribución,,,,,Barrio Rivadavia,Comuna 7,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN CIVIL BANDERA SOLIDARIA,Asociación,Distribución,Sarandí,1089,,,San Cristóbal,Comuna 3,Ciudad Autónoma de Buenos Aires,,,4942-6137,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN CIVIL BANDERA SOLIDARIA,Asociación Civil,Distribución,Sarandí,1089,,,San Cristóbal,,Ciudad Autónoma de Buenos Aires,,,4942-6137,,,,,,,
ASOCIACIÓN CIVIL CENTRO DE ESTUDIOS Y PARTICIPACIÓN DE LA COMUNIDAD,Asociación,Distribución,Pasco,1331,,,San Cristóbal,Comuna 3,Ciudad Autónoma de Buenos Aires,,,4308-2987,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN CIVIL CENTRO DE ESTUDIOS Y PARTICIPACIÓN DE LA COMUNIDAD,Asociación Civil,Distribución,Pasco,1331,,,San Cristóbal,,Ciudad Autónoma de Buenos Aires,,,4308-2987,,,,,,,
ASOCIACIÓN CIVIL CIUDAD LUZ ACCIÓN SOLIDARIA,Asociación,Distribución,,,,,Villa 15 (Ciudad Oculta),Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN CIVIL GONDOLIN,Asociación Civil,Distribución,Araóz,924,1ero,,Villa Crespo,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASOCIACIÓN CIVIL GONDOLÍN,Asociación,Distribución,Aráoz,924,1,,Villa Crespo,Comuna 15,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN CIVIL LA COLONIA,Asociación,Distribución,Australia,2757,,,Barracas,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN CIVIL POR EL BIEN DE LOS ENCAUSADOS PENALES,Asociación Civil,Distribución,Bermúdez,2584,,,Villa Crespo,,Ciudad Autónoma de Buenos Aires,,,4566-5567,,,,,,,
ASOCIACIÓN CIVIL SOLDATI SIGLO XXI,Asociación,Distribución,Mariano Acosta,3497,,,Villa Soldati,Comuna 8,Ciudad Autónoma de Buenos Aires,,,4918-3592,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN CIVIL SUD AMERICA,Asociación Civil,Distribución,Balboa,276 / 278,,,Chacaritta,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASOCIACIÓN CIVIL SUD AMÉRICA,Asociación,Distribución,Balboa,276,,,Chacarita,Comuna 15,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN CIVIL UNIDAD LATINA DE ACCIÓN COMUNITARIA,Asociación Civil,Distribución,,,,,Retiro,VILLA 31,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASOCIACIÓN DE LUCHA POR LA IDENTIDAD TRAVESTI Y TRANSEXUAL - ALITT,Asociación,Distribución,Avenida Rivadavia,2057,10,,Balvanera,Comuna 3,Ciudad Autónoma de Buenos Aires,,,4953-7942,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN DE MUJERES MERETRICES DE LA ARGENTINA-AMMAR,Asociación,Distribución,Piedras,1067,,,Constitución,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4307-8100,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN EL OTRO SOY YO,Asociación,Distribución,Avenida del Barco Centenera,3213,,,Pompeya,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN EL OTRO SOY YO,,Distribución,Av. Del Barco Centenera,3213,,,Paternal,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
"ASOCIACION EL TRAPITO - DEFENSORIA DE NIÑAS, NIÑOS Y ADOLESCENTES",Asociación,Distribución,Olavarría,601,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4302-2141,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
"ASOCIACIÓN EL TRAPITO - DEFENSORIA DE NIÑOS, NIÑAS Y ADOLESCENTES",Defensoría,Distribución,Olavarría,601,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,4302-2141,,,,,,,
ASOCIACIÓN MIGUEL BRU,Asociación,Distribución,Parque Patricios,3555,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
ASOCIACIÓN MIGUEL BRU,,Distribución,Andrés Ferreira,3555,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASOCIACIÓN PROTECCIÓN FAMILIAR,Asociación,Distribución,,,,,Villa 15 (Ciudad Oculta),Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
"ASOCIACION TRAVESTIS, TRANSEXUALES, TRANSGENERO ARGENTINAS",,Distribución,Av. Callao,339,,,Congreso,,Ciudad Autónoma de Buenos Aires,,,5032-6335,,,,,,,
ASOCIACIÓN VECINAL VILLA DEL PARQUE,Asociación vecinal,Distribución,Baigorria,3373,,,Villa del Parque,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
ASOCIACIÓN VIENTOS LIBRES DEL SUR,Asociación,Distribución,,,,,Villa 21/24,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
"ATTTA - ASOCIACIÓN TRAVESTIS, TRANSEXUALES, TRANSGÉNERO ARGENTINAS",Asociación,Distribución,Avenida Callao,339,5,,Congreso,Comuna 3,Ciudad Autónoma de Buenos Aires,,,5032-6335,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
AVECU,,Distribución,Alagón,273,,,Paternal,,Ciudad Autónoma de Buenos Aires,,,4921-7606,,,,,,,
BAR PIAY,,Distribución,Salta,1495,,,Constitución,Comuna 1,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
BIBLIOTECA EN LUCHA POR EL BARRIO PIEDRA BUENA 2 DE ABRIL DE 1982 6730,Biblioteca Popular,Distribución,2 de Abril de 1982,6730,,,Barrio Piedrabuena,Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
BIBLIOTECA POPULAR DE LA BOCA,Biblioteca Popular,Distribución,Dr. del Valle Iberlucea,1158,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
BIBLIOTECA POPULAR DE LA BOCA,Biblioteca,Distribución,Dr. E. Del Valle Iberlucea,1158,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
BIBLIOTECA POPULAR EL PROGRESO,Biblioteca Popular,Distribución,Avenida Riestra,5655,,,Villa Lugano,Comuna 8,Ciudad Autónoma de Buenos Aires,,,4602-7470,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
BIBLIOTECA POPULAR EL PROGRESO,Biblioteca,Distribución,Av. N de la Riestra,5655,,,Villa Lugano,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
BOMBEROS VOLUNTARIOS DE LA BOCA,,Distribución,Garibaldi,2048,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
BOMBEROS VOLUNTARIOS DE LA BOCA,Bomberos,Distribución,Garibaldi,2048,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
C.A.F. Nº 8,,Distribución,Av. Luis Piedrabuena 6741,,,,Barrio Piedrabuena,Comuna 8,Ciudad Autónoma de Buenos Aires,,,4601-4727,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CAL CABA ,Centro de Atención Local,Distribución,Hipólito Irigoyen,1447,PB,,Congreso,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,Sede central de pensiones no contributivas. Ref. Verónica Pites
CAL CABA ,Centro de Atención Local,Distribución,Adolfo Alsina,1474,entrada y 9 piso,,Congreso,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,Referente Verónica Pites
"CASA DE NIÑOS, NIÑAS Y ADOLESCENTES DE LA BOCA",Casa,Distribución,Gral. Gregorio Aráoz de Lamadrid,1100,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4302-9317,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
"CASA DE NIÑOS, NIÑAS Y ADOLESCENTES DE LA BOCA",Casa,Distribución,Gral. G. Aráoz de Lamadrid,1100,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,4302-9317,,,,,,,
CASA DEL NIÑO Y EL ADOLESCENTE BARRACAS,Casa,Distribución,,,,,Villa 21/24,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CASA PUERTO,Casa,Distribución,Curapaligüe,571,,,Flores,,Ciudad Autónoma de Buenos Aires,,,4633-3469,,,,,,,
CASA VELA,Casa,Distribución,Parque Patricios,239,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4911-6872,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CASONA CULTURAL DE HUMAHUACA,Casa,Distribución,Humahuaca,3508,,,Balvanera,Comuna 3,Ciudad Autónoma de Buenos Aires,,,4862-5369,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CEFOMAR,,Distribución,Chile,1432,,,Montserrat,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4312-0312,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENARESO,,Distribución,Combate de Los Pozos,2133,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4305-0091 int. 136,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENS Nº 35,CENS,Distribución,Viamonte,869,,,San Nicolás,,Ciudad Autónoma de Buenos Aires,,,4322-1241,,,,,,,
CENS Nº 56,CENS,Distribución,Viamonte,869,,,San Nicolás,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
CENS Nº 71,,Distribución,Mariano Acosta,2976,,,Villa Soldati,Comuna 8,Ciudad Autónoma de Buenos Aires,,,4919-7109,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO COMUNITARIO DIGNIDAD Y SOLIDARIDAD,Centro Comunitario,Distribución,Lima,1927,,,Constitución,Comuna 1,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO COMUNITARIO Nº 2,Centro Comunitario,Distribución,Avenida de Los Corrales,6443,,,Mataderos,Comuna 9,Ciudad Autónoma de Buenos Aires,,,4686-2026,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO COMUNITARIO NUESTRA SEÑORA DE LUJÁN,Centro Comunitario,Distribución,,,,,Villa 1-11-14,Comuna 7,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO COMUNITARIO NUESTRA SRA. DE LUJAN,Centro Comunitario,Distribución,,,,,Barrio Rivadavia,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
CENTRO COMUNITARIO NUEVA ERA,Centro Comunitario,Distribución,José A. Cortejarena,1902,,,Constitución,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4302-8151,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO COMUNITARIO NUEVA ERA,Centro Comunitario,Distribución,José A. Cortejarena,1902,,,Constitución,,Ciudad Autónoma de Buenos Aires,,,4302-8151,,,,,,,
CENTRO COMUNITARIO RESPLANDOR DEL SUR,Centro Comunitario,Distribución,Virrey Cevallos,1755,,,Constitución,Comuna 1,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO COMUNITARIO RESPLANDOR DEL SUR,Centro Comunitario,Distribución,Virrey Cevallos,1755,,,Constitución,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
CENTRO CONVIVEN,Centro,Distribución,,,,,Villa 20,Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CRISTIANO GLTTB,Centro cristiano,Distribución,Paraná,157,,,Congreso,Comuna 3,Ciudad Autónoma de Buenos Aires,,,4373-8955,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CRISTIANO GLTTB,Centro cristiano,Distribución,Paraná,157,,,Congreso,,Ciudad Autónoma de Buenos Aires,,,4373-8955,,,,,,,
CENTRO CULTURAL ADAN BUENOAYRES,Centro Cultural,Distribución,Avenida Asamblea,1200,,,Parque Chacabuco,Comuna 7,Ciudad Autónoma de Buenos Aires,,,4923-5876,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL ADAN BUENOS AIRES,Centro Cultural,Distribución,Av. Asamblea,1200,,,Parque Chacabuco,,Ciudad Autónoma de Buenos Aires,,,4923-5876,,,,,,,
CENTRO CULTURAL ARTURO JAURETCHE,Centro Cultural,Distribución,Llerena,2617,,,Villa Urquiza,Comuna 12,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL CARLOS GARDEL,Centro Cultural,Distribución,Olleros,3640,,,Chacarita,Comuna 15,Ciudad Autónoma de Buenos Aires,,,4552-4299,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL CARLOS GARDEL,Centro Cultural,Distribución,Olleros,3640,,,Chacaritta,,Ciudad Autónoma de Buenos Aires,,,4552-4299,,,,,,,
CENTRO CULTURAL CENTEYA,Centro Cultural,Distribución,Avenida San Juan,3255,,,Boedo,Comuna 5,Ciudad Autónoma de Buenos Aires,,,4931-9667/4393,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL CENTEYA,Centro Cultural,Distribución,Av. San Juan,3255,,,Boedo,,Ciudad Autónoma de Buenos Aires,,,4931-9667/4393,,,,,,,
CENTRO CULTURAL CHACRA DE LOS REMEDIOS,Centro Cultural,Distribución,,,,,Parque Avellaneda,Comuna 9,Ciudad Autónoma de Buenos Aires,,,4636-0904,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL CHACRA DE LOS REMEDIOS,Centro Cultural,Distribución,,,,,Parque Avellaneda,,Ciudad Autónoma de Buenos Aires,,,4636-0904,,,,,,,
CENTRO CULTURAL DEL OTRO LADO,Centro Cultural,Distribución,Parque Patricios,3033,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL DEL OTRO LADO,Centro Cultural,Distribución,Av. Caseros,3033,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
CENTRO CULTURAL DEL SUR,Centro Cultural,Distribución,Avenida Caseros,1750,,,Barracas,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4306-0301,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL EL ETERNAUTA,Centro Cultural,Distribución,Dr. Eleodoro Lobos,437,,,Caballito,Comuna 6,Ciudad Autónoma de Buenos Aires,,,4982-9706,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL EL ETERNAUTA,Centro Cultural,Distribución,Eleodoro Lobos,437,,,Caballito,,Ciudad Autónoma de Buenos Aires,,,4982-9706,,,,,,,
CENTRO CULTURAL EL PERRO,Centro Cultural,Distribución,Suárez,3150,,,Barracas,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4302-0643,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL EL PROYECTO,Centro Cultural,Distribución,Parque Patricios,3033,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL EL PROYECTO,Centro Cultural,Distribución,La Rioja,3033,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
CENTRO CULTURAL EL SURCO,Centro Cultural,Distribución,José E. Rodó,7344,,,Mataderos,,Ciudad Autónoma de Buenos Aires,,,4686-0056,,,,,,,
CENTRO CULTURAL FLORES SOLIDARIO,Centro Cultural,Distribución,Varela,331,,,Flores,Comuna 7,Ciudad Autónoma de Buenos Aires,,,4611-5714,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL FORTUNATO LACAMERA,Centro Cultural,Distribución,Av. San Juan,353,,,San Telmo,,Ciudad Autónoma de Buenos Aires,,,4361-6823,,,,,,,
CENTRO CULTURAL FORTUNATO LACÁMERA,Centro Cultural,Distribución,Avenida San Juan,353,,,San Telmo,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4361-6823,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL FRAY MOCHO,Centro Cultural,Distribución,Tte. Gral. Juan Domingo Perón,3644,,,Almagro,Comuna 5,Ciudad Autónoma de Buenos Aires,,,4865-9835,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL JUAN CARLOS CASTAGNINO,Centro Cultural,Distribución,2 de Abril de 1982,6997,,,Villa Lugano,Comuna 8,Ciudad Autónoma de Buenos Aires,,,,DESPUÉS DE LAS 18 HORAS,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL LA CASTORERA,Centro Cultural,Distribución,Avenida Córdoba,6237,,,Palermo,Comuna 14,Ciudad Autónoma de Buenos Aires,,,4555-4199,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL LA CASTORERA,Centro Cultural,Distribución,Av. Córdoba,6237,,,Palermo,,Ciudad Autónoma de Buenos Aires,,,4555-4199,,,,,,,
CENTRO CULTURAL MARCO DEL PONT,Centro Cultural,Distribución,Artigas,205,,,Flores,,Ciudad Autónoma de Buenos Aires,,,4612-2412,,,,,,,
CENTRO CULTURAL MARCÓ DEL PONT,Centro Cultural,Distribución,Gral. José Gervasio Artigas,205,,,Flores,Comuna 7,Ciudad Autónoma de Buenos Aires,,,4612-2412,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL PLAZA DEFENSA,Centro Cultural,Distribución,Defensa,535,,,San Telmo,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4342-6610,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL PLAZA DEFENSA,Centro Cultural,Distribución,Defensa,535,,,San Telmo,,Ciudad Autónoma de Buenos Aires,,,4342-6610,,,,,,,
CENTRO CULTURAL RESURGIMIENTO,Centro Cultural,Distribución,Gral. José Gervasio Artigas,2262,,,Paternal,Comuna 15,Ciudad Autónoma de Buenos Aires,,,4585-4960,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO CULTURAL RESURGIMIENTO,Centro Cultural,Distribución,Gral. J.G. Artigas,2262,,,Paternal,,Ciudad Autónoma de Buenos Aires,,,4585-4960,,,,,,,
CENTRO DE ATENCIÓN DE LA NIÑEZ Y LA ADOLESCENCIA (CAINA),Centro de Salud,Distribución,Av. Paseo Colón,1366,,,San Telmo,,Ciudad Autónoma de Buenos Aires,,,4300-2352/8596,,,,,,,
CENTRO DE ATENCIÓN INTEGRAL DE LA NIÑEZ Y LA ADOLESCENCIA -CAINA,Centro de Salud,Distribución,Avenida Paseo Colón,1366,,,San Telmo,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4300-2352/8596,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO DE JUBILADOS DIAS FELICES,Centro de Jubilados,Distribución,Inclán,2883,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
CENTRO DE JUBILADOS DÍAS FELICES,Centro De Jubilados,Distribución,Inclán,2883,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO DE JUBILADOS ESPERANZA VIVA,Centro De Jubilados,Distribución,Avenida Chiclana,3065,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO DE JUBILADOS ESPERANZA VIVA,Centro de Jubilados,Distribución,Chiclana,3065,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
CENTRO DE JUBILADOS FELIZ ENCUENTRO,Centro De Jubilados,Distribución,Corrales,1565,,,Pompeya,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO DE JUBILADOS FELIZ ENCUENTRO,Centro De Jubilados,Distribución,Mom,2987,,,Bajo Flores,Comuna 7,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO DE JUBILADOS FELIZ ENCUENTRO,Centro de Jubilados,Distribución,Mom,2987,,,Bajo Flores,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
CENTRO DE JUBILADOS FELIZ ENCUENTRO,Centro de Jubilados,Distribución,Corrales,1565,,,Paternal,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
CENTRO DE JUBILADOS RINCÓN DE AMISTAD,Centro De Jubilados,Distribución,Leopardi,443,,,Villa Luro,Comuna 10,Ciudad Autónoma de Buenos Aires,,,154-028-5350,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO DE SALUD ESCOLAR EL RESERO,Centro De Salud,Distribución,Avenida de Los Corrales,6476,,,Mataderos,Comuna 9,Ciudad Autónoma de Buenos Aires,,,4687-2657,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO DE SALUD ESCOLAR EL RESERO,Centro de salud escolar,Distribución,Av. de los Corrales,6476,,,Mataderos,,Ciudad Autónoma de Buenos Aires,,,4687-2657,,,,,,,
CENTRO DE SALUD MENTAL N° 1,Centro De Salud,Distribución,Manuela Pedraza,1558,,,Núñez,Comuna 13,Ciudad Autónoma de Buenos Aires,,,4702-7489/9657,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO DE SALUD MENTAL Nº3,Centro De Salud,Distribución,Avenida Córdoba,3120,,,Almagro,Comuna 5,Ciudad Autónoma de Buenos Aires,,,4862-0019 int. 122,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO DE SALUD MENTAL NRO 1,Centro de salud,Distribución,Manuela Pedraza,1558,,,Núñez,,Ciudad Autónoma de Buenos Aires,,,4702-7489/9657,,,,,,,
CENTRO DE SALUD Nº 39,Centro De Salud,Distribución Y Testeo,24 de Noviembre,1679,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
CENTRO DE SALUD NRO 39,,Distribución,24 de noviembre,1679,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
CENTRO INTEGRAL DE LA MUJER ARMINDA ABERASTURY,,Distribución,Hipólito Yrigoyen,3202,,,Balvanera,Comuna 3,Ciudad Autónoma de Buenos Aires,,,4956-1768,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
